P_net,T_in_ref_blk,p_high,PR,dTemp_HTF_PHX,delta,load,T_HTF_in,T_amb_input
1169.21,21092650.49,3.88,70.89,20.95,0.69,1164.16,277.07
1169.21,21092650.49,3.88,70.89,20.95,0.79,1149.23,296.61
1169.21,21092650.49,3.88,70.89,20.95,0.95,1161.97,271.1
1306.56,24860686.2,2.96,89.06,23.09,0.78,1295.56,308.22
1306.56,24860686.2,2.96,89.06,23.09,0.57,1291.03,264.23
1306.56,24860686.2,2.96,89.06,23.09,0.74,1302.93,294.31
1306.56,24860686.2,2.96,89.06,23.09,1.04,1304.61,286.82
1306.56,24860686.2,2.96,89.06,23.09,0.67,1287.03,311.37
1306.56,24860686.2,2.96,89.06,23.09,0.89,1297.25,276.79
1068.74,21259308.71,3.11,104.32,19.83,1.04,1053.05,283.86
1068.74,21259308.71,3.11,104.32,19.83,0.7,1050.57,279.6
1068.74,21259308.71,3.11,104.32,19.83,0.83,1057.26,296.05
1068.74,21259308.71,3.11,104.32,19.83,0.61,1059.52,316.98
1068.74,21259308.71,3.11,104.32,19.83,0.52,1068.39,267.74
1068.74,21259308.71,3.11,104.32,19.83,0.95,1065.31,306.51
1219.79,20791223.33,3.47,137.11,20.38,1.0,1204.99,295.35
1219.79,20791223.33,3.47,137.11,20.38,0.56,1213.44,274.89
1219.79,20791223.33,3.47,137.11,20.38,0.73,1201.62,269.34
1219.79,20791223.33,3.47,137.11,20.38,0.9,1211.57,285.12
1219.79,20791223.33,3.47,137.11,20.38,0.8,1217.32,302.15
1219.79,20791223.33,3.47,137.11,20.38,0.61,1208.39,309.23
1030.48,20998070.42,3.54,99.35,27.79,0.68,1022.8,266.6
1030.48,20998070.42,3.54,99.35,27.79,0.81,1017.28,275.03
1030.48,20998070.42,3.54,99.35,27.79,0.57,1015.04,310.53
1030.48,20998070.42,3.54,99.35,27.79,0.93,1011.98,291.79
1030.48,20998070.42,3.54,99.35,27.79,0.97,1025.04,281.78
1030.48,20998070.42,3.54,99.35,27.79,0.6,1028.31,306.68
1128.41,24415629.42,3.45,107.51,22.21,0.62,1128.34,288.81
1128.41,24415629.42,3.45,107.51,22.21,0.59,1112.09,297.21
1128.41,24415629.42,3.45,107.51,22.21,1.05,1115.96,308.38
1128.41,24415629.42,3.45,107.51,22.21,0.79,1120.9,317.12
1128.41,24415629.42,3.45,107.51,22.21,0.87,1123.51,279.97
1128.41,24415629.42,3.45,107.51,22.21,0.72,1108.92,266.02
1126.21,21933405.77,3.13,66.72,18.56,0.84,1116.52,278.11
1126.21,21933405.77,3.13,66.72,18.56,0.65,1106.37,306.41
1126.21,21933405.77,3.13,66.72,18.56,0.51,1111.43,265.05
1126.21,21933405.77,3.13,66.72,18.56,0.94,1120.91,297.86
1126.21,21933405.77,3.13,66.72,18.56,1.04,1113.35,317.91
1126.21,21933405.77,3.13,66.72,18.56,0.75,1125.08,283.98
1340.94,23277691.17,3.27,118.7,21.39,0.7,1331.88,297.51
1340.94,23277691.17,3.27,118.7,21.39,0.58,1336.68,285.65
1340.94,23277691.17,3.27,118.7,21.39,0.6,1324.9,276.27
1340.94,23277691.17,3.27,118.7,21.39,0.95,1339.37,269.24
1340.94,23277691.17,3.27,118.7,21.39,0.96,1328.45,307.85
1340.94,23277691.17,3.27,118.7,21.39,0.85,1321.28,314.41
1118.53,24053066.88,3.5,132.2,27.34,1.04,1111.15,299.96
1118.53,24053066.88,3.5,132.2,27.34,0.65,1099.88,292.24
1118.53,24053066.88,3.5,132.2,27.34,0.96,1102.98,272.49
1118.53,24053066.88,3.5,132.2,27.34,0.53,1113.48,285.18
1118.53,24053066.88,3.5,132.2,27.34,0.78,1107.06,266.38
1118.53,24053066.88,3.5,132.2,27.34,0.76,1116.61,314.5
1043.78,23821400.11,3.97,114.53,26.67,0.89,1043.21,291.7
1043.78,23821400.11,3.97,114.53,26.67,0.98,1036.79,268.83
1043.78,23821400.11,3.97,114.53,26.67,0.61,1026.49,312.06
1043.78,23821400.11,3.97,114.53,26.67,0.69,1032.52,301.47
1043.78,23821400.11,3.97,114.53,26.67,0.78,1039.38,281.32
1043.78,23821400.11,3.97,114.53,26.67,0.55,1029.82,285.74
1148.77,24538264.73,2.97,149.65,28.9,0.61,1139.51,272.27
1148.77,24538264.73,2.97,149.65,28.9,0.54,1135.05,295.83
1148.77,24538264.73,2.97,149.65,28.9,0.82,1129.36,304.24
1148.77,24538264.73,2.97,149.65,28.9,0.69,1144.84,288.35
1148.77,24538264.73,2.97,149.65,28.9,0.99,1137.53,316.12
1148.77,24538264.73,2.97,149.65,28.9,0.88,1148.16,279.08
1049.45,22868504.03,3.58,80.67,24.39,0.75,1044.86,269.34
1049.45,22868504.03,3.58,80.67,24.39,0.62,1035.72,306.09
1049.45,22868504.03,3.58,80.67,24.39,1.03,1042.66,281.42
1049.45,22868504.03,3.58,80.67,24.39,0.83,1031.33,299.54
1049.45,22868504.03,3.58,80.67,24.39,0.95,1036.68,312.67
1049.45,22868504.03,3.58,80.67,24.39,0.56,1047.61,290.24
1272.91,23858651.63,3.77,108.75,29.94,0.6,1259.8,283.74
1272.91,23858651.63,3.77,108.75,29.94,0.69,1272.17,306.23
1272.91,23858651.63,3.77,108.75,29.94,0.85,1263.41,263.84
1272.91,23858651.63,3.77,108.75,29.94,0.54,1257.35,314.83
1272.91,23858651.63,3.77,108.75,29.94,0.93,1255.82,273.3
1272.91,23858651.63,3.77,108.75,29.94,0.99,1267.14,296.63
1119.38,20722629.6,2.83,134.41,20.54,0.53,1115.87,303.97
1119.38,20722629.6,2.83,134.41,20.54,0.66,1103.98,281.04
1119.38,20722629.6,2.83,134.41,20.54,0.9,1118.58,288.26
1119.38,20722629.6,2.83,134.41,20.54,0.7,1099.79,315.64
1119.38,20722629.6,2.83,134.41,20.54,0.96,1106.65,292.6
1119.38,20722629.6,2.83,134.41,20.54,0.83,1110.82,268.33
1331.91,24580249.22,2.95,80.11,22.48,0.7,1326.35,309.68
1331.91,24580249.22,2.95,80.11,22.48,0.61,1315.17,307.65
1331.91,24580249.22,2.95,80.11,22.48,0.83,1331.75,296.21
1331.91,24580249.22,2.95,80.11,22.48,0.97,1324.87,265.15
1331.91,24580249.22,2.95,80.11,22.48,0.92,1316.75,288.02
1331.91,24580249.22,2.95,80.11,22.48,0.54,1320.06,279.69
1105.14,21693434.81,3.34,74.08,21.02,0.53,1097.39,289.0
1105.14,21693434.81,3.34,74.08,21.02,0.64,1103.85,281.28
1105.14,21693434.81,3.34,74.08,21.02,0.96,1088.01,295.96
1105.14,21693434.81,3.34,74.08,21.02,0.8,1094.22,305.11
1105.14,21693434.81,3.34,74.08,21.02,0.68,1089.71,267.61
1105.14,21693434.81,3.34,74.08,21.02,0.91,1100.34,315.7
1098.5,21838762.63,3.75,57.96,15.17,0.7,1085.21,277.03
1098.5,21838762.63,3.75,57.96,15.17,0.81,1089.87,312.88
1098.5,21838762.63,3.75,57.96,15.17,1.0,1081.89,299.34
1098.5,21838762.63,3.75,57.96,15.17,0.89,1098.27,284.06
1098.5,21838762.63,3.75,57.96,15.17,0.63,1078.96,308.37
1098.5,21838762.63,3.75,57.96,15.17,0.51,1092.76,264.41
1309.37,21057809.64,2.78,139.26,27.67,0.71,1296.65,296.42
1309.37,21057809.64,2.78,139.26,27.67,0.67,1306.09,285.39
1309.37,21057809.64,2.78,139.26,27.67,0.85,1302.59,267.46
1309.37,21057809.64,2.78,139.26,27.67,1.02,1293.33,278.56
1309.37,21057809.64,2.78,139.26,27.67,0.55,1292.01,317.87
1309.37,21057809.64,2.78,139.26,27.67,0.88,1303.64,302.94
1083.33,21422917.31,3.24,55.98,25.88,0.51,1079.49,295.39
1083.33,21422917.31,3.24,55.98,25.88,0.96,1082.67,276.46
1083.33,21422917.31,3.24,55.98,25.88,0.9,1073.46,267.32
1083.33,21422917.31,3.24,55.98,25.88,0.66,1071.42,307.72
1083.33,21422917.31,3.24,55.98,25.88,0.85,1068.8,314.78
1083.33,21422917.31,3.24,55.98,25.88,0.68,1064.8,283.41
1302.73,23572771.67,3.9,77.16,24.86,0.82,1287.57,315.87
1302.73,23572771.67,3.9,77.16,24.86,0.6,1285.19,276.63
1302.73,23572771.67,3.9,77.16,24.86,0.73,1297.68,294.46
1302.73,23572771.67,3.9,77.16,24.86,0.58,1295.23,286.58
1302.73,23572771.67,3.9,77.16,24.86,1.04,1291.82,267.08
1302.73,23572771.67,3.9,77.16,24.86,0.88,1302.16,303.6
1288.02,24776018.2,2.86,114.93,26.07,0.91,1270.46,270.15
1288.02,24776018.2,2.86,114.93,26.07,0.97,1282.9,302.16
1288.02,24776018.2,2.86,114.93,26.07,0.7,1284.97,297.72
1288.02,24776018.2,2.86,114.93,26.07,0.58,1271.76,278.57
1288.02,24776018.2,2.86,114.93,26.07,0.66,1275.43,312.2
1288.02,24776018.2,2.86,114.93,26.07,0.81,1280.24,282.74
1139.05,23356888.12,2.81,130.93,23.19,0.81,1130.82,311.39
1139.05,23356888.12,2.81,130.93,23.19,0.89,1138.79,275.85
1139.05,23356888.12,2.81,130.93,23.19,0.77,1133.55,292.11
1139.05,23356888.12,2.81,130.93,23.19,0.6,1119.74,306.91
1139.05,23356888.12,2.81,130.93,23.19,0.54,1126.8,267.63
1139.05,23356888.12,2.81,130.93,23.19,1.02,1123.79,285.32
1249.51,22750115.52,3.73,100.72,15.24,0.64,1248.86,309.63
1249.51,22750115.52,3.73,100.72,15.24,0.54,1241.94,264.56
1249.51,22750115.52,3.73,100.72,15.24,1.0,1230.29,292.31
1249.51,22750115.52,3.73,100.72,15.24,0.83,1237.64,274.15
1249.51,22750115.52,3.73,100.72,15.24,0.88,1233.86,308.0
1249.51,22750115.52,3.73,100.72,15.24,0.75,1243.94,288.74
1039.45,24138362.45,3.22,84.8,21.87,0.99,1033.02,268.01
1039.45,24138362.45,3.22,84.8,21.87,0.75,1038.53,291.6
1039.45,24138362.45,3.22,84.8,21.87,0.62,1032.04,277.6
1039.45,24138362.45,3.22,84.8,21.87,0.83,1026.33,285.9
1039.45,24138362.45,3.22,84.8,21.87,0.9,1024.26,306.66
1039.45,24138362.45,3.22,84.8,21.87,0.55,1019.89,317.21
1221.53,24345002.55,2.76,56.36,15.83,0.63,1212.08,311.1
1221.53,24345002.55,2.76,56.36,15.83,0.77,1211.03,286.49
1221.53,24345002.55,2.76,56.36,15.83,0.81,1206.22,264.37
1221.53,24345002.55,2.76,56.36,15.83,0.9,1217.12,281.36
1221.53,24345002.55,2.76,56.36,15.83,0.56,1204.21,308.66
1221.53,24345002.55,2.76,56.36,15.83,0.99,1218.45,299.68
1370.71,24477164.19,2.87,103.83,29.62,0.57,1368.54,292.55
1370.71,24477164.19,2.87,103.83,29.62,0.8,1367.19,285.27
1370.71,24477164.19,2.87,103.83,29.62,1.02,1361.09,317.35
1370.71,24477164.19,2.87,103.83,29.62,0.76,1358.61,264.7
1370.71,24477164.19,2.87,103.83,29.62,0.88,1351.73,275.26
1370.71,24477164.19,2.87,103.83,29.62,0.64,1354.15,305.57
1103.17,21795649.99,3.44,82.68,16.81,1.02,1084.94,301.92
1103.17,21795649.99,3.44,82.68,16.81,0.84,1102.0,278.34
1103.17,21795649.99,3.44,82.68,16.81,0.76,1089.45,283.42
1103.17,21795649.99,3.44,82.68,16.81,0.51,1091.18,310.09
1103.17,21795649.99,3.44,82.68,16.81,0.62,1098.27,270.36
1103.17,21795649.99,3.44,82.68,16.81,0.95,1094.89,291.5
1179.15,21762066.56,3.28,118.03,23.55,0.62,1169.86,292.54
1179.15,21762066.56,3.28,118.03,23.55,0.52,1173.8,266.26
1179.15,21762066.56,3.28,118.03,23.55,0.78,1166.5,309.92
1179.15,21762066.56,3.28,118.03,23.55,0.93,1161.21,278.18
1179.15,21762066.56,3.28,118.03,23.55,0.99,1163.56,301.33
1179.15,21762066.56,3.28,118.03,23.55,0.76,1176.71,284.14
1122.41,20034284.74,3.8,54.4,28.06,0.63,1114.52,316.4
1122.41,20034284.74,3.8,54.4,28.06,0.91,1108.66,279.3
1122.41,20034284.74,3.8,54.4,28.06,0.97,1110.52,299.56
1122.41,20034284.74,3.8,54.4,28.06,0.8,1118.18,265.58
1122.41,20034284.74,3.8,54.4,28.06,0.75,1121.18,301.08
1122.41,20034284.74,3.8,54.4,28.06,0.55,1104.28,289.32
1114.71,21436797.1,3.73,144.19,20.85,0.54,1105.93,272.24
1114.71,21436797.1,3.73,144.19,20.85,0.79,1109.24,275.94
1114.71,21436797.1,3.73,144.19,20.85,0.93,1112.52,295.65
1114.71,21436797.1,3.73,144.19,20.85,0.67,1100.79,286.98
1114.71,21436797.1,3.73,144.19,20.85,0.72,1101.58,311.54
1114.71,21436797.1,3.73,144.19,20.85,0.96,1095.8,302.15
1036.15,21173523.37,2.91,135.71,29.36,0.76,1034.61,285.46
1036.15,21173523.37,2.91,135.71,29.36,0.96,1030.3,269.09
1036.15,21173523.37,2.91,135.71,29.36,0.67,1027.91,309.99
1036.15,21173523.37,2.91,135.71,29.36,0.79,1021.88,276.94
1036.15,21173523.37,2.91,135.71,29.36,0.52,1026.08,300.79
1036.15,21173523.37,2.91,135.71,29.36,1.04,1017.41,295.27
1112.02,20099179.66,3.29,112.07,22.7,0.62,1108.06,270.53
1112.02,20099179.66,3.29,112.07,22.7,0.54,1098.21,306.74
1112.02,20099179.66,3.29,112.07,22.7,1.02,1094.23,275.34
1112.02,20099179.66,3.29,112.07,22.7,0.9,1101.13,316.65
1112.02,20099179.66,3.29,112.07,22.7,0.7,1111.5,290.68
1112.02,20099179.66,3.29,112.07,22.7,0.84,1102.28,287.93
1056.87,21350137.69,3.57,86.91,22.93,0.58,1050.42,316.74
1056.87,21350137.69,3.57,86.91,22.93,1.01,1041.51,296.78
1056.87,21350137.69,3.57,86.91,22.93,0.83,1054.9,275.64
1056.87,21350137.69,3.57,86.91,22.93,0.68,1044.67,268.88
1056.87,21350137.69,3.57,86.91,22.93,0.92,1047.73,283.89
1056.87,21350137.69,3.57,86.91,22.93,0.73,1037.34,301.67
1210.09,23517173.62,3.44,66.46,17.58,0.6,1198.23,295.9
1210.09,23517173.62,3.44,66.46,17.58,0.55,1208.41,282.66
1210.09,23517173.62,3.44,66.46,17.58,0.81,1193.45,314.55
1210.09,23517173.62,3.44,66.46,17.58,0.7,1192.53,266.67
1210.09,23517173.62,3.44,66.46,17.58,0.87,1204.52,301.65
1210.09,23517173.62,3.44,66.46,17.58,1.04,1200.94,277.23
1181.04,23649229.49,2.83,64.66,27.46,0.51,1178.85,269.31
1181.04,23649229.49,2.83,64.66,27.46,0.73,1165.6,305.5
1181.04,23649229.49,2.83,64.66,27.46,0.66,1173.11,314.16
1181.04,23649229.49,2.83,64.66,27.46,0.89,1170.76,276.44
1181.04,23649229.49,2.83,64.66,27.46,0.85,1161.91,292.23
1181.04,23649229.49,2.83,64.66,27.46,0.96,1176.32,284.13
1214.28,20512107.43,3.25,84.15,20.14,0.67,1202.39,277.41
1214.28,20512107.43,3.25,84.15,20.14,0.53,1195.39,283.05
1214.28,20512107.43,3.25,84.15,20.14,1.01,1211.4,311.65
1214.28,20512107.43,3.25,84.15,20.14,0.84,1207.06,308.7
1214.28,20512107.43,3.25,84.15,20.14,0.91,1198.21,271.04
1214.28,20512107.43,3.25,84.15,20.14,0.71,1210.49,293.56
1225.41,20940070.96,2.81,78.76,24.15,0.63,1213.95,274.07
1225.41,20940070.96,2.81,78.76,24.15,1.03,1210.35,265.72
1225.41,20940070.96,2.81,78.76,24.15,0.69,1215.7,307.83
1225.41,20940070.96,2.81,78.76,24.15,0.54,1221.26,292.11
1225.41,20940070.96,2.81,78.76,24.15,0.96,1223.6,285.54
1225.41,20940070.96,2.81,78.76,24.15,0.84,1206.12,312.45
1024.19,21103787.74,2.77,133.85,25.53,0.78,1015.73,303.44
1024.19,21103787.74,2.77,133.85,25.53,0.61,1008.15,297.99
1024.19,21103787.74,2.77,133.85,25.53,1.01,1005.08,283.97
1024.19,21103787.74,2.77,133.85,25.53,0.55,1023.92,315.56
1024.19,21103787.74,2.77,133.85,25.53,0.71,1013.25,281.28
1024.19,21103787.74,2.77,133.85,25.53,0.91,1017.78,266.64
1084.13,22284328.49,3.62,70.05,18.78,0.71,1070.66,312.1
1084.13,22284328.49,3.62,70.05,18.78,0.92,1071.63,281.8
1084.13,22284328.49,3.62,70.05,18.78,0.65,1082.4,272.36
1084.13,22284328.49,3.62,70.05,18.78,1.05,1078.58,265.15
1084.13,22284328.49,3.62,70.05,18.78,0.53,1074.93,305.77
1084.13,22284328.49,3.62,70.05,18.78,0.8,1064.56,292.42
1166.67,23373875.16,3.93,137.9,19.97,0.58,1157.88,276.67
1166.67,23373875.16,3.93,137.9,19.97,1.03,1149.47,310.05
1166.67,23373875.16,3.93,137.9,19.97,0.91,1154.93,282.16
1166.67,23373875.16,3.93,137.9,19.97,0.8,1164.56,266.78
1166.67,23373875.16,3.93,137.9,19.97,0.69,1163.03,294.21
1166.67,23373875.16,3.93,137.9,19.97,0.61,1150.41,307.52
1191.27,22914915.29,3.68,143.25,15.06,0.51,1186.21,296.46
1191.27,22914915.29,3.68,143.25,15.06,0.99,1188.45,267.45
1191.27,22914915.29,3.68,143.25,15.06,0.63,1174.83,315.7
1191.27,22914915.29,3.68,143.25,15.06,0.75,1183.23,276.6
1191.27,22914915.29,3.68,143.25,15.06,0.85,1180.75,306.3
1191.27,22914915.29,3.68,143.25,15.06,0.96,1172.22,287.22
1088.17,23013916.68,3.34,124.84,16.62,0.96,1072.15,311.79
1088.17,23013916.68,3.34,124.84,16.62,0.78,1085.35,303.51
1088.17,23013916.68,3.34,124.84,16.62,0.57,1069.45,272.54
1088.17,23013916.68,3.34,124.84,16.62,0.68,1077.9,263.92
1088.17,23013916.68,3.34,124.84,16.62,0.89,1082.08,289.78
1088.17,23013916.68,3.34,124.84,16.62,0.71,1078.94,298.44
1311.63,23944999.0,3.72,50.88,18.29,0.77,1302.39,297.24
1311.63,23944999.0,3.72,50.88,18.29,1.05,1305.74,316.26
1311.63,23944999.0,3.72,50.88,18.29,0.58,1294.3,303.02
1311.63,23944999.0,3.72,50.88,18.29,0.59,1297.11,276.61
1311.63,23944999.0,3.72,50.88,18.29,0.81,1309.83,283.77
1311.63,23944999.0,3.72,50.88,18.29,0.9,1300.13,267.32
1357.23,23694505.67,3.42,134.99,22.1,0.79,1354.57,308.19
1357.23,23694505.67,3.42,134.99,22.1,0.55,1351.58,295.32
1357.23,23694505.67,3.42,134.99,22.1,0.92,1338.48,267.68
1357.23,23694505.67,3.42,134.99,22.1,0.73,1347.78,273.28
1357.23,23694505.67,3.42,134.99,22.1,0.64,1342.09,309.61
1357.23,23694505.67,3.42,134.99,22.1,0.99,1347.11,282.4
1337.81,20544394.08,3.32,68.2,19.09,0.78,1328.57,263.84
