P_net,T_in_ref_blk,p_high,PR,Pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,UA_HTR,UA_LTR,UA_PHX,UA_cooler,W_turb_des,W_comp_des,W_recomp_des,Q_HX_des,C_PB,eta_cycle_des,
30000000.0,1289.09,23046249.82,3.77,21.01,213.23,0.94,1271.84,314.88,0.4946807448240008,0.9796780956626554,4620661.998484633,1212681.8769711847,2247059.491870049,20009.774594774677,59120364.93716056,12274113.711184058,11564482.198077448,68648523.98625457,23567815.55079363,0.5139479624494693,
30000000.0,1289.09,23046249.82,3.77,21.01,213.23,0.56,1283.22,264.57,0.4512823236235163,0.9111602296374189,4620661.998484633,1212681.8769711847,2247059.491870049,20009.774594774677,59120364.93716056,12274113.711184058,11564482.198077448,68648523.98625457,23567815.55079363,0.5139479624494693,
30000000.0,1289.09,23046249.82,3.77,21.01,213.23,0.8,1281.26,281.31,0.49658318503752646,0.9672918413465507,4620661.998484633,1212681.8769711847,2247059.491870049,20009.774594774677,59120364.93716056,12274113.711184058,11564482.198077448,68648523.98625457,23567815.55079363,0.5139479624494693,
30000000.0,1289.09,23046249.82,3.77,21.01,213.23,0.69,1273.29,298.86,0.4678440664244398,0.9379516147190607,4620661.998484633,1212681.8769711847,2247059.491870049,20009.774594774677,59120364.93716056,12274113.711184058,11564482.198077448,68648523.98625457,23567815.55079363,0.5139479624494693,
30000000.0,1289.09,23046249.82,3.77,21.01,213.23,0.99,1277.0,284.98,0.5082671479921916,0.9889724921270309,4620661.998484633,1212681.8769711847,2247059.491870049,20009.774594774677,59120364.93716056,12274113.711184058,11564482.198077448,68648523.98625457,23567815.55079363,0.5139479624494693,
30000000.0,1289.09,23046249.82,3.77,21.01,213.23,0.62,1287.68,301.11,0.46045167989482144,0.929210282820519,4620661.998484633,1212681.8769711847,2247059.491870049,20009.774594774677,59120364.93716056,12274113.711184058,11564482.198077448,68648523.98625457,23567815.55079363,0.5139479624494693,
30000000.0,1253.93,24961601.8,3.3,24.63,138.56,0.51,1253.79,298.0,0.4878338179852221,0.9565550053099786,4847983.507115619,1366530.4679972287,1253045.6483310116,26853.62526697588,55028856.5537633,9989827.461474525,9757260.064389719,67150589.58092886,21685382.704798345,0.5254126471276623,
30000000.0,1253.93,24961601.8,3.3,24.63,138.56,0.67,1235.3,277.82,0.5059238976666093,0.9682233863501125,4847983.507115619,1366530.4679972287,1253045.6483310116,26853.62526697588,55028856.5537633,9989827.461474525,9757260.064389719,67150589.58092886,21685382.704798345,0.5254126471276623,
30000000.0,1253.93,24961601.8,3.3,24.63,138.56,0.86,1247.83,303.11,0.5100260092674908,0.9865939489489219,4847983.507115619,1366530.4679972287,1253045.6483310116,26853.62526697588,55028856.5537633,9989827.461474525,9757260.064389719,67150589.58092886,21685382.704798345,0.5254126471276623,
30000000.0,1253.93,24961601.8,3.3,24.63,138.56,1.04,1244.97,269.58,0.5228590978019472,0.9942070321810555,4847983.507115619,1366530.4679972287,1253045.6483310116,26853.62526697588,55028856.5537633,9989827.461474525,9757260.064389719,67150589.58092886,21685382.704798345,0.5254126471276623,
30000000.0,1253.93,24961601.8,3.3,24.63,138.56,0.87,1242.26,288.29,0.5165482196894907,0.9833292471997698,4847983.507115619,1366530.4679972287,1253045.6483310116,26853.62526697588,55028856.5537633,9989827.461474525,9757260.064389719,67150589.58092886,21685382.704798345,0.5254126471276623,
30000000.0,1253.93,24961601.8,3.3,24.63,138.56,0.7,1237.8,310.95,0.4995123942794238,0.9720720656452966,4847983.507115619,1366530.4679972287,1253045.6483310116,26853.62526697588,55028856.5537633,9989827.461474525,9757260.064389719,67150589.58092886,21685382.704798345,0.5254126471276623,
30000000.0,1210.6,21786333.12,3.66,25.69,297.78,0.83,1194.31,315.7,0.39294089362713625,1.009182016846578,4600181.436438439,1722908.6824622252,1277041.7714457368,28824.035488548976,69037017.30276822,17515907.144077785,16239341.130791375,82597215.5658343,28504665.852073908,0.4271544601861021,
30000000.0,1210.6,21786333.12,3.66,25.69,297.78,0.89,1204.46,299.54,0.40893426316499054,1.0157629036794171,4600181.436438439,1722908.6824622252,1277041.7714457368,28824.035488548976,69037017.30276822,17515907.144077785,16239341.130791375,82597215.5658343,28504665.852073908,0.4271544601861021,
30000000.0,1210.6,21786333.12,3.66,25.69,297.78,0.69,1200.8,274.24,0.36090294790590954,0.9803131899931241,4600181.436438439,1722908.6824622252,1277041.7714457368,28824.035488548976,69037017.30276822,17515907.144077785,16239341.130791375,82597215.5658343,28504665.852073908,0.4271544601861021,
30000000.0,1210.6,21786333.12,3.66,25.69,297.78,0.65,1192.01,301.21,0.3283591086475828,0.9868004491690865,4600181.436438439,1722908.6824622252,1277041.7714457368,28824.035488548976,69037017.30276822,17515907.144077785,16239341.130791375,82597215.5658343,28504665.852073908,0.4271544601861021,
30000000.0,1210.6,21786333.12,3.66,25.69,297.78,0.98,1199.83,269.66,0.4225128535306285,1.0051680987290044,4600181.436438439,1722908.6824622252,1277041.7714457368,28824.035488548976,69037017.30276822,17515907.144077785,16239341.130791375,82597215.5658343,28504665.852073908,0.4271544601861021,
30000000.0,1210.6,21786333.12,3.66,25.69,297.78,0.57,1209.79,283.84,0.297216748315424,0.9488249927810568,4600181.436438439,1722908.6824622252,1277041.7714457368,28824.035488548976,69037017.30276822,17515907.144077785,16239341.130791375,82597215.5658343,28504665.852073908,0.4271544601861021,
30000000.0,1280.65,21477638.44,3.88,19.81,264.87,0.57,1268.51,303.61,0.37154070595313604,0.9441207679654028,4668187.378949542,1327688.6834969572,1993864.3317820376,21095.865159507663,63548258.19808871,14623439.83321977,13643049.336969886,73502380.04654717,25884019.87353965,0.48000852496961344,
30000000.0,1280.65,21477638.44,3.88,19.81,264.87,0.71,1264.71,280.98,0.42823978460623585,0.9472376940420177,4668187.378949542,1327688.6834969572,1993864.3317820376,21095.865159507663,63548258.19808871,14623439.83321977,13643049.336969886,73502380.04654717,25884019.87353965,0.48000852496961344,
30000000.0,1280.65,21477638.44,3.88,19.81,264.87,0.62,1274.81,287.31,0.40773448078238345,0.9560063953238279,4668187.378949542,1327688.6834969572,1993864.3317820376,21095.865159507663,63548258.19808871,14623439.83321977,13643049.336969886,73502380.04654717,25884019.87353965,0.48000852496961344,
30000000.0,1280.65,21477638.44,3.88,19.81,264.87,0.96,1261.78,312.16,0.4592415880094978,0.9799534927163235,4668187.378949542,1327688.6834969572,1993864.3317820376,21095.865159507663,63548258.19808871,14623439.83321977,13643049.336969886,73502380.04654717,25884019.87353965,0.48000852496961344,
30000000.0,1280.65,21477638.44,3.88,19.81,264.87,0.95,1277.78,265.04,0.473808014015856,0.9884474903838186,4668187.378949542,1327688.6834969572,1993864.3317820376,21095.865159507663,63548258.19808871,14623439.83321977,13643049.336969886,73502380.04654717,25884019.87353965,0.48000852496961344,
30000000.0,1280.65,21477638.44,3.88,19.81,264.87,0.85,1271.66,299.74,0.4504124913536919,0.9695370829311586,4668187.378949542,1327688.6834969572,1993864.3317820376,21095.865159507663,63548258.19808871,14623439.83321977,13643049.336969886,73502380.04654717,25884019.87353965,0.48000852496961344,
30000000.0,1144.76,21683305.48,3.34,29.03,246.7,0.54,1128.25,263.43,0.30842826756780034,0.9317020702322215,4918911.334642506,1794590.7862120862,1484151.2972887922,32636.679656824876,66237908.29881487,16061143.82077181,14894995.450144004,81299315.38123794,27324466.25821682,0.4339737531915465,
30000000.0,1144.76,21683305.48,3.34,29.03,246.7,0.88,1143.74,279.76,0.4290666585312788,1.0212305719461918,4918911.334642506,1794590.7862120862,1484151.2972887922,32636.679656824876,66237908.29881487,16061143.82077181,14894995.450144004,81299315.38123794,27324466.25821682,0.4339737531915465,
30000000.0,1144.76,21683305.48,3.34,29.03,246.7,1.03,1136.85,302.37,0.4260656159754975,1.000633670829869,4918911.334642506,1794590.7862120862,1484151.2972887922,32636.679656824876,66237908.29881487,16061143.82077181,14894995.450144004,81299315.38123794,27324466.25821682,0.4339737531915465,
30000000.0,1144.76,21683305.48,3.34,29.03,246.7,0.84,1125.96,295.53,0.40545542103789994,0.9985138283725844,4918911.334642506,1794590.7862120862,1484151.2972887922,32636.679656824876,66237908.29881487,16061143.82077181,14894995.450144004,81299315.38123794,27324466.25821682,0.4339737531915465,
30000000.0,1144.76,21683305.48,3.34,29.03,246.7,0.65,1138.75,312.0,0.3669201375664317,0.9724223187814667,4918911.334642506,1794590.7862120862,1484151.2972887922,32636.679656824876,66237908.29881487,16061143.82077181,14894995.450144004,81299315.38123794,27324466.25821682,0.4339737531915465,
30000000.0,1144.76,21683305.48,3.34,29.03,246.7,0.72,1131.65,282.5,0.390365825545261,0.9786134804262289,4918911.334642506,1794590.7862120862,1484151.2972887922,32636.679656824876,66237908.29881487,16061143.82077181,14894995.450144004,81299315.38123794,27324466.25821682,0.4339737531915465,
30000000.0,1082.93,21510839.89,3.15,17.5,279.99,0.51,1081.78,300.64,0.1763326294377659,0.8829453233021937,4743311.358600685,2206150.2682840433,1540228.3155188574,42612.06376364263,69951055.85111094,18020580.327353027,16648706.495858856,89183943.82028008,29319564.0674382,0.3956067372283678,
30000000.0,1082.93,21510839.89,3.15,17.5,279.99,0.97,1070.97,265.34,0.3867811257491828,0.9947045269299277,4743311.358600685,2206150.2682840433,1540228.3155188574,42612.06376364263,69951055.85111094,18020580.327353027,16648706.495858856,89183943.82028008,29319564.0674382,0.3956067372283678,
30000000.0,1082.93,21510839.89,3.15,17.5,279.99,0.64,1073.52,297.27,0.287606449561724,0.9613210665223453,4743311.358600685,2206150.2682840433,1540228.3155188574,42612.06376364263,69951055.85111094,18020580.327353027,16648706.495858856,89183943.82028008,29319564.0674382,0.3956067372283678,
30000000.0,1082.93,21510839.89,3.15,17.5,279.99,0.82,1078.17,277.98,0.36966738728967685,1.0045360771095742,4743311.358600685,2206150.2682840433,1540228.3155188574,42612.06376364263,69951055.85111094,18020580.327353027,16648706.495858856,89183943.82028008,29319564.0674382,0.3956067372283678,
30000000.0,1082.93,21510839.89,3.15,17.5,279.99,0.76,1063.05,314.79,0.33320514169838306,0.9766553563213652,4743311.358600685,2206150.2682840433,1540228.3155188574,42612.06376364263,69951055.85111094,18020580.327353027,16648706.495858856,89183943.82028008,29319564.0674382,0.3956067372283678,
30000000.0,1082.93,21510839.89,3.15,17.5,279.99,0.93,1068.18,290.33,0.379553118891245,0.9939970166308506,4743311.358600685,2206150.2682840433,1540228.3155188574,42612.06376364263,69951055.85111094,18020580.327353027,16648706.495858856,89183943.82028008,29319564.0674382,0.3956067372283678,
30000000.0,1340.98,24639601.37,3.65,15.29,167.9,0.76,1326.5,313.01,0.5250747504927219,0.9731072200676224,4527170.052175764,1114855.141780884,1516386.192578477,19293.17242156556,55196009.260872096,10138364.138797795,9775876.094175244,64379820.29924516,21475962.457129695,0.548025279721272,
30000000.0,1340.98,24639601.37,3.65,15.29,167.9,0.92,1329.18,299.76,0.26931128496620776,3.681360459863759,4527170.052175764,1114855.141780884,1516386.192578477,19293.17242156556,55196009.260872096,10138364.138797795,9775876.094175244,64379820.29924516,21475962.457129695,0.548025279721272,
30000000.0,1340.98,24639601.37,3.65,15.29,167.9,0.61,1336.42,283.38,0.5257054641183939,0.9572596132316076,4527170.052175764,1114855.141780884,1516386.192578477,19293.17242156556,55196009.260872096,10138364.138797795,9775876.094175244,64379820.29924516,21475962.457129695,0.548025279721272,
30000000.0,1340.98,24639601.37,3.65,15.29,167.9,1.03,1332.19,270.78,0.5455536870423306,0.9946399792036471,4527170.052175764,1114855.141780884,1516386.192578477,19293.17242156556,55196009.260872096,10138364.138797795,9775876.094175244,64379820.29924516,21475962.457129695,0.548025279721272,
30000000.0,1340.98,24639601.37,3.65,30.29,167.9,0.86,1339.06,300.35,0.5272361429337025,0.9889101224327534,4546320.753575703,1143418.8330466058,1099624.8557357104,19787.482578942327,55706231.78978068,10398119.054344533,10026343.707537083,65125341.14926466,21704171.139989343,0.5417517728933605,
30000000.0,1340.98,24639601.37,3.65,15.29,167.9,0.54,1323.49,272.36,0.5088209287011617,0.926388189045001,4527170.052175764,1114855.141780884,1516386.192578477,19293.17242156556,55196009.260872096,10138364.138797795,9775876.094175244,64379820.29924516,21475962.457129695,0.548025279721272,
30000000.0,1155.34,20182268.05,2.92,26.03,126.76,0.87,1139.0,306.85,0.462705488239462,0.9906411313105928,6077806.341978055,1627578.0354562404,1541960.2874292473,33507.86431157031,58989741.07657415,12426939.628321217,11281032.420353869,73573205.3765356,24283946.721107192,0.47954644421610765,
30000000.0,1155.34,20182268.05,2.92,26.03,126.76,0.61,1147.95,317.5,0.4541205981040504,0.9891601076281759,6077806.341978055,1627578.0354562404,1541960.2874292473,33507.86431157031,58989741.07657415,12426939.628321217,11281032.420353869,73573205.3765356,24283946.721107192,0.47954644421610765,
30000000.0,1155.34,20182268.05,2.92,26.03,126.76,0.52,1154.31,264.05,0.45675001769459844,0.991641235260457,6077806.341978055,1627578.0354562404,1541960.2874292473,33507.86431157031,58989741.07657415,12426939.628321217,11281032.420353869,73573205.3765356,24283946.721107192,0.47954644421610765,
30000000.0,1155.34,20182268.05,2.92,26.03,126.76,0.78,1143.96,276.54,0.4694610904000054,0.9889690263063825,6077806.341978055,1627578.0354562404,1541960.2874292473,33507.86431157031,58989741.07657415,12426939.628321217,11281032.420353869,73573205.3765356,24283946.721107192,0.47954644421610765,
30000000.0,1155.34,20182268.05,2.92,26.03,126.76,0.73,1151.77,295.26,0.4631660411345856,0.9895841328437049,6077806.341978055,1627578.0354562404,1541960.2874292473,33507.86431157031,58989741.07657415,12426939.628321217,11281032.420353869,73573205.3765356,24283946.721107192,0.47954644421610765,
30000000.0,1155.34,20182268.05,2.92,26.03,126.76,0.96,1135.55,281.82,0.47206056422997944,0.9919639625837577,6077806.341978055,1627578.0354562404,1541960.2874292473,33507.86431157031,58989741.07657415,12426939.628321217,11281032.420353869,73573205.3765356,24283946.721107192,0.47954644421610765,
30000000.0,1195.85,21538940.56,3.43,23.84,298.7,0.76,1195.81,307.27,0.385591662916421,0.987410602402136,4842528.303482875,1778155.869927481,1253758.1203041328,31464.398958615755,67436940.69801876,16692317.207628414,15462854.46249128,82049307.59643516,28326748.165024333,0.4300069075711733,
30000000.0,1195.85,21538940.56,3.43,23.84,298.7,0.96,1178.21,279.8,0.42346003517112046,1.0185769792994295,4842528.303482875,1778155.869927481,1253758.1203041328,31464.398958615755,67436940.69801876,16692317.207628414,15462854.46249128,82049307.59643516,28326748.165024333,0.4300069075711733,
30000000.0,1195.85,21538940.56,3.43,23.84,298.7,0.82,1191.91,268.86,0.4059690618737241,1.0007843365365698,4842528.303482875,1778155.869927481,1253758.1203041328,31464.398958615755,67436940.69801876,16692317.207628414,15462854.46249128,82049307.59643516,28326748.165024333,0.4300069075711733,
30000000.0,1195.85,21538940.56,3.43,23.84,298.7,0.51,1188.95,313.01,0.22589058157004094,0.8986094423358018,4842528.303482875,1778155.869927481,1253758.1203041328,31464.398958615755,67436940.69801876,16692317.207628414,15462854.46249128,82049307.59643516,28326748.165024333,0.4300069075711733,
30000000.0,1195.85,21538940.56,3.43,23.84,298.7,0.88,1182.26,293.64,0.40972481439811675,1.0089396369444212,4842528.303482875,1778155.869927481,1253758.1203041328,31464.398958615755,67436940.69801876,16692317.207628414,15462854.46249128,82049307.59643516,28326748.165024333,0.4300069075711733,
30000000.0,1195.85,21538940.56,3.43,23.84,298.7,0.64,1183.33,289.15,0.3374161621598096,0.9714836874401395,4842528.303482875,1778155.869927481,1253758.1203041328,31464.398958615755,67436940.69801876,16692317.207628414,15462854.46249128,82049307.59643516,28326748.165024333,0.4300069075711733,
30000000.0,1175.69,20386992.19,3.47,29.33,284.09,0.71,1159.01,287.13,0.35420447923206194,0.976878404156463,4822430.22236923,1824794.266824826,1248301.5153478943,31626.30191264583,70124399.83050875,18236901.77451271,16605729.028096987,84752923.221413,28991367.798202362,0.41628970054197545,
30000000.0,1175.69,20386992.19,3.47,29.33,284.09,0.91,1170.68,265.3,0.4100821513719161,1.0231710516543573,4822430.22236923,1824794.266824826,1248301.5153478943,31626.30191264583,70124399.83050875,18236901.77451271,16605729.028096987,84752923.221413,28991367.798202362,0.41628970054197545,
30000000.0,1175.69,20386992.19,3.47,29.33,284.09,0.87,1160.31,312.96,0.3897040199185263,1.0071397700162699,4822430.22236923,1824794.266824826,1248301.5153478943,31626.30191264583,70124399.83050875,18236901.77451271,16605729.028096987,84752923.221413,28991367.798202362,0.41628970054197545,
30000000.0,1175.69,20386992.19,3.47,29.33,284.09,0.63,1166.06,273.64,0.3241050777422901,0.9766866937237774,4822430.22236923,1824794.266824826,1248301.5153478943,31626.30191264583,70124399.83050875,18236901.77451271,16605729.028096987,84752923.221413,28991367.798202362,0.41628970054197545,
30000000.0,1175.69,20386992.19,3.47,29.33,284.09,0.52,1174.02,306.55,0.40915550092391234,0.291726838249507,4822430.22236923,1824794.266824826,1248301.5153478943,31626.30191264583,70124399.83050875,18236901.77451271,16605729.028096987,84752923.221413,28991367.798202362,0.41628970054197545,
30000000.0,1175.69,20386992.19,3.47,29.33,284.09,1.0,1162.48,297.37,0.4061129241213007,1.0082091498075905,4822430.22236923,1824794.266824826,1248301.5153478943,31626.30191264583,70124399.83050875,18236901.77451271,16605729.028096987,84752923.221413,28991367.798202362,0.41628970054197545,
30000000.0,1093.83,23531524.1,3.73,18.84,283.8,0.64,1084.87,294.15,0.26703238618073083,0.9573147248881391,3535071.7492795447,2124837.7762234746,1682059.0337907413,35507.184694634154,75871637.21972942,20822099.219968893,19767768.97186147,92780988.2519117,29884212.615567617,0.3802693816119392,
30000000.0,1093.83,23531524.1,3.73,18.84,283.8,0.95,1079.12,283.54,0.3661184074357695,0.9907604204026795,3535071.7492795447,2124837.7762234746,1682059.0337907413,35507.184694634154,75871637.21972942,20822099.219968893,19767768.97186147,92780988.2519117,29884212.615567617,0.3802693816119392,
30000000.0,1093.83,23531524.1,3.73,18.84,283.8,0.53,1083.69,280.45,0.1633392448926706,0.8850662625019177,3535071.7492795447,2124837.7762234746,1682059.0337907413,35507.184694634154,75871637.21972942,20822099.219968893,19767768.97186147,92780988.2519117,29884212.615567617,0.3802693816119392,
30000000.0,1093.83,23531524.1,3.73,18.84,283.8,0.79,1091.68,265.39,0.34570822133382684,0.9998583680676688,3535071.7492795447,2124837.7762234746,1682059.0337907413,35507.184694634154,75871637.21972942,20822099.219968893,19767768.97186147,92780988.2519117,29884212.615567617,0.3802693816119392,
30000000.0,1093.83,23531524.1,3.73,18.84,283.8,1.01,1088.14,313.37,0.37205432677369604,0.9984039847274085,3535071.7492795447,2124837.7762234746,1682059.0337907413,35507.184694634154,75871637.21972942,20822099.219968893,19767768.97186147,92780988.2519117,29884212.615567617,0.3802693816119392,
30000000.0,1093.83,23531524.1,3.73,18.84,283.8,0.73,1076.26,302.03,0.30409703496940416,0.9674027673473412,3535071.7492795447,2124837.7762234746,1682059.0337907413,35507.184694634154,75871637.21972942,20822099.219968893,19767768.97186147,92780988.2519117,29884212.615567617,0.3802693816119392,
30000000.0,1066.03,22916692.15,3.96,27.33,255.93,0.91,1049.56,316.38,0.33293911520631025,0.9922645659034477,2908658.604952401,2211408.4730693935,1797789.7309460468,34942.528480947774,81884846.48870555,23916996.42321397,22686081.037592515,98558477.89620665,30824813.148342036,0.35797802260151373,
30000000.0,1066.03,22916692.15,3.96,27.33,255.93,0.71,1057.74,299.88,0.2913884817580527,0.9803818391900215,2908658.604952401,2211408.4730693935,1797789.7309460468,34942.528480947774,81884846.48870555,23916996.42321397,22686081.037592515,98558477.89620665,30824813.148342036,0.35797802260151373,
30000000.0,1066.03,22916692.15,3.96,27.33,255.93,0.5,1064.89,299.65,0.12983404669688653,0.8923817117476801,2908658.604952401,2211408.4730693935,1797789.7309460468,34942.528480947774,81884846.48870555,23916996.42321397,22686081.037592515,98558477.89620665,30824813.148342036,0.35797802260151373,
30000000.0,1066.03,22916692.15,3.96,27.33,255.93,1.04,1062.38,264.81,0.36000123889249364,1.001515973656469,2908658.604952401,2211408.4730693935,1797789.7309460468,34942.528480947774,81884846.48870555,23916996.42321397,22686081.037592515,98558477.89620665,30824813.148342036,0.35797802260151373,
30000000.0,1066.03,22916692.15,3.96,27.33,255.93,0.62,1047.37,282.71,0.23711158278832678,0.9566264742131523,2908658.604952401,2211408.4730693935,1797789.7309460468,34942.528480947774,81884846.48870555,23916996.42321397,22686081.037592515,98558477.89620665,30824813.148342036,0.35797802260151373,
30000000.0,1066.03,22916692.15,3.96,27.33,255.93,0.82,1053.02,278.56,0.3279047486178,1.0015504743191126,2908658.604952401,2211408.4730693935,1797789.7309460468,34942.528480947774,81884846.48870555,23916996.42321397,22686081.037592515,98558477.89620665,30824813.148342036,0.35797802260151373,
30000000.0,1055.32,20077976.94,2.98,26.48,188.64,0.51,1049.55,299.3,0.3279376625826015,0.931717340853055,5410986.416704182,1916672.2902527624,2305653.145460987,38475.929203243686,64481981.793868385,15331259.371942252,13868953.394027079,81428026.30687101,26620623.40756607,0.43328778343387075,
30000000.0,1055.32,20077976.94,2.98,26.48,188.64,0.64,1036.21,307.33,0.3697638741646314,0.9555558512414017,5410986.416704182,1916672.2902527624,2305653.145460987,38475.929203243686,64481981.793868385,15331259.371942252,13868953.394027079,81428026.30687101,26620623.40756607,0.43328778343387075,
30000000.0,1055.32,20077976.94,2.98,26.48,188.64,0.91,1048.0,311.87,0.41672623966548467,0.9900696644774488,5410986.416704182,1916672.2902527624,2305653.145460987,38475.929203243686,64481981.793868385,15331259.371942252,13868953.394027079,81428026.30687101,26620623.40756607,0.43328778343387075,
30000000.0,1055.32,20077976.94,2.98,26.48,188.64,0.72,1052.32,277.83,0.4020915608900131,0.9644022522200952,5410986.416704182,1916672.2902527624,2305653.145460987,38475.929203243686,64481981.793868385,15331259.371942252,13868953.394027079,81428026.30687101,26620623.40756607,0.43328778343387075,
30000000.0,1055.32,20077976.94,2.98,26.48,188.64,0.86,1040.3,290.63,0.41354981423750903,0.9782844613892391,5410986.416704182,1916672.2902527624,2305653.145460987,38475.929203243686,64481981.793868385,15331259.371942252,13868953.394027079,81428026.30687101,26620623.40756607,0.43328778343387075,
30000000.0,1055.32,20077976.94,2.98,26.48,188.64,0.99,1042.93,271.13,0.42762722632241795,0.9949637810668314,5410986.416704182,1916672.2902527624,2305653.145460987,38475.929203243686,64481981.793868385,15331259.371942252,13868953.394027079,81428026.30687101,26620623.40756607,0.43328778343387075,
30000000.0,1149.49,24292376.62,3.56,16.69,291.65,1.02,1144.7,316.37,0.42362970732100597,0.999702785308627,4085279.711086399,1814139.2370283434,1558307.4483298385,32046.6741889775,66739180.73437979,16050392.771759572,15407018.934721153,81878657.07666482,27321013.96897875,0.43090312283534343,
30000000.0,1149.49,24292376.62,3.56,16.69,291.65,0.91,1138.43,266.19,0.4118719415944829,0.9740017958041822,4085279.711086399,1814139.2370283434,1558307.4483298385,32046.6741889775,66739180.73437979,16050392.771759572,15407018.934721153,81878657.07666482,27321013.96897875,0.43090312283534343,
30000000.0,1149.49,24292376.62,3.56,16.69,291.65,0.61,1148.57,296.03,0.31789252952537456,0.9217709328794271,4085279.711086399,1814139.2370283434,1558307.4483298385,32046.6741889775,66739180.73437979,16050392.771759572,15407018.934721153,81878657.07666482,27321013.96897875,0.43090312283534343,
30000000.0,1149.49,24292376.62,3.56,16.69,291.65,0.82,1140.08,299.82,0.38867817702323737,0.9607240596745926,4085279.711086399,1814139.2370283434,1558307.4483298385,32046.6741889775,66739180.73437979,16050392.771759572,15407018.934721153,81878657.07666482,27321013.96897875,0.43090312283534343,
30000000.0,1149.49,24292376.62,3.56,16.69,291.65,0.77,1132.13,287.89,0.37995476896609715,0.9549369984962741,4085279.711086399,1814139.2370283434,1558307.4483298385,32046.6741889775,66739180.73437979,16050392.771759572,15407018.934721153,81878657.07666482,27321013.96897875,0.43090312283534343,
30000000.0,1149.49,24292376.62,3.56,16.69,291.65,0.51,1133.38,278.28,0.22313694174640794,0.8497231527201862,4085279.711086399,1814139.2370283434,1558307.4483298385,32046.6741889775,66739180.73437979,16050392.771759572,15407018.934721153,81878657.07666482,27321013.96897875,0.43090312283534343,
30000000.0,1121.3,23614001.53,3.21,20.53,249.16,1.02,1103.68,282.92,0.4454275580891921,0.9961061059370738,4648112.817916851,1825911.1776969787,1680050.3675831514,35972.74149150713,62051488.75502378,13674481.36413999,13095238.362984726,78242166.84355445,25853655.85509785,0.45093036723337565,
30000000.0,1121.3,23614001.53,3.21,20.53,249.16,0.79,1115.6,271.68,0.42111453853561936,0.96584974918177,4648112.817916851,1825911.1776969787,1680050.3675831514,35972.74149150713,62051488.75502378,13674481.36413999,13095238.362984726,78242166.84355445,25853655.85509785,0.45093036723337565,
30000000.0,1121.3,23614001.53,3.21,20.53,249.16,0.94,1107.28,317.18,0.4309695314793809,0.9858721402457863,4648112.817916851,1825911.1776969787,1680050.3675831514,35972.74149150713,62051488.75502378,13674481.36413999,13095238.362984726,78242166.84355445,25853655.85509785,0.45093036723337565,
30000000.0,1121.3,23614001.53,3.21,20.53,249.16,0.57,1120.48,275.82,0.35597846843666886,0.9266744206362307,4648112.817916851,1825911.1776969787,1680050.3675831514,35972.74149150713,62051488.75502378,13674481.36413999,13095238.362984726,78242166.84355445,25853655.85509785,0.45093036723337565,
30000000.0,1121.3,23614001.53,3.21,20.53,249.16,0.62,1108.95,304.64,0.36431261110337554,0.9442970498420783,4648112.817916851,1825911.1776969787,1680050.3675831514,35972.74149150713,62051488.75502378,13674481.36413999,13095238.362984726,78242166.84355445,25853655.85509785,0.45093036723337565,
30000000.0,1121.3,23614001.53,3.21,20.53,249.16,0.76,1111.74,295.59,0.4056216688490663,0.95853654325865,4648112.817916851,1825911.1776969787,1680050.3675831514,35972.74149150713,62051488.75502378,13674481.36413999,13095238.362984726,78242166.84355445,25853655.85509785,0.45093036723337565,
30000000.0,1038.16,20716513.56,3.74,28.45,235.72,0.86,1022.56,294.22,0.3230745137936684,1.0029655941595874,3325907.066733424,2307530.7854467435,1937916.14298648,37568.95613862561,83230822.33693722,24949036.17739458,23000017.131643575,100800400.02417767,31492353.79410888,0.3500161608429777,
30000000.0,1038.16,20716513.56,3.74,28.45,235.72,0.97,1029.77,286.61,0.3428051538986462,0.9976488150548577,3325907.066733424,2307530.7854467435,1937916.14298648,37568.95613862561,83230822.33693722,24949036.17739458,23000017.131643575,100800400.02417767,31492353.79410888,0.3500161608429777,
30000000.0,1038.16,20716513.56,3.74,28.45,235.72,0.52,1026.03,309.64,0.14720024712717877,0.918638232912865,3325907.066733424,2307530.7854467435,1937916.14298648,37568.95613862561,83230822.33693722,24949036.17739458,23000017.131643575,100800400.02417767,31492353.79410888,0.3500161608429777,
30000000.0,1038.16,20716513.56,3.74,28.45,235.72,0.76,1018.22,266.36,0.3014132659054165,0.9999373408955344,3325907.066733424,2307530.7854467435,1937916.14298648,37568.95613862561,83230822.33693722,24949036.17739458,23000017.131643575,100800400.02417767,31492353.79410888,0.3500161608429777,
30000000.0,1038.16,20716513.56,3.74,28.45,235.72,0.89,1033.73,306.54,0.3299002279220155,0.9955315761947489,3325907.066733424,2307530.7854467435,1937916.14298648,37568.95613862561,83230822.33693722,24949036.17739458,23000017.131643575,100800400.02417767,31492353.79410888,0.3500161608429777,
30000000.0,1038.16,20716513.56,3.74,28.45,235.72,0.65,1037.26,278.48,0.27499086953555046,0.9811838466836007,3325907.066733424,2307530.7854467435,1937916.14298648,37568.95613862561,83230822.33693722,24949036.17739458,23000017.131643575,100800400.02417767,31492353.79410888,0.3500161608429777,
